Date,hr,COAST,EAST,FWEST,NCENT,NORTH,SCENT,SOUTH,WEST
01/13/17,2,2435.559,2333.598,2295.968,2457.227,2371.161,2419.816,2315.881,2294.849
01/13/17,3,2414.857,2319.747,2280.709,2442.145,2353.098,2405.89,2298.444,2279.441
01/13/17,4,2434.271,2341.407,2293.487,2458.444,2364.775,2418.458,2307.289,2291.394
01/13/17,5,2517.651,2419.781,2353.629,2533.392,2435.454,2493.331,2378.37,2352.823
01/13/17,6,2636.042,2522.439,2446.499,2673.919,2545.142,2628.97,2476.219,2451.563
01/13/17,7,2724.03,2607.336,2529.344,2786.769,2633.77,2732.52,2559.459,2541.713
01/13/17,8,2782.128,2688.281,2588.827,2847.58,2699.165,2792.379,2621.126,2610.844
01/13/17,9,2834.294,2726.227,2618.577,2875.799,2721.166,2820.6,2657.42,2640.077
01/13/17,10,2880.373,2758.113,2645.465,2901.477,2744.297,2851.593,2694.59,2665.761
01/13/17,11,2888.655,2763.457,2641.987,2895.747,2739.463,2858.674,2703.563,2663.466
01/13/17,12,2901.309,2771.095,2641.514,2892.442,2737.118,2864.279,2714.143,2666.546
01/13/17,13,2903.651,2773.868,2642.307,2888.723,2736.245,2873.772,2716.556,2666.381
01/13/17,14,2890.166,2760.977,2631.719,2868.448,2720.99,2873.145,2707.296,2649.841
01/13/17,15,2863.802,2735.788,2607.431,2836.553,2696.544,2849.723,2686.334,2627.893
01/13/17,16,2824.15,2705.613,2576.57,2796.541,2668.049,2816.856,2654.602,2598.522
01/13/17,17,2785.454,2653.549,2534.071,2756.921,2632.944,2778.387,2612.947,2554.007
01/13/17,18,2752.382,2610.837,2502.527,2733.657,2609.145,2743.106,2589.552,2529.043
01/13/17,19,2703.682,2565.823,2475.733,2694.732,2570.512,2694.966,2550.073,2494.707
01/13/17,20,2665.862,2532.745,2454.929,2667.316,2553.758,2659.007,2516.924,2466.981
01/13/17,21,2613.303,2485.104,2423.814,2629.476,2515.448,2608.982,2466.851,2429.624
01/13/17,22,2542.108,2419.99,2373.893,2568.333,2459.718,2535.185,2402.708,2371.911
01/13/17,23,2450.065,2341.606,2305.4,2489.96,2388.663,2448.901,2327.629,2303.058
01/14/17,0,2331.88,2211.699,2193.407,2366.403,2271.736,2291.438,2209.104,2194.723
01/14/17,1,2301.675,2181.184,2172.959,2343.049,2247.495,2254.483,2181.08,2169.822
01/14/17,2,2279.291,2163.694,2155.776,2327.777,2225.864,2229.338,2159.027,2151.61
01/14/17,3,2251.409,2144.006,2135.191,2309.741,2204.752,2212.646,2135.605,2129.876
01/14/17,4,2245.215,2138.614,2127.319,2305.104,2198.797,2203.152,2123.572,2121.121
01/14/17,5,2270.063,2175.193,2146.776,2332.724,2221.594,2222.32,2148.562,2140.363
01/14/17,6,2318.553,2212.865,2177.815,2391.097,2263.977,2276.183,2189.381,2180.085
01/14/17,7,2343.164,2230.382,2195.256,2427.041,2291.377,2315.105,2205.344,2205.815
01/14/17,8,2372.009,2267.938,2221.06,2441.505,2308.635,2341.256,2235.491,2240.918
01/14/17,9,2397.145,2277.819,2235.08,2450.823,2315.609,2356.531,2253.055,2252.453
01/14/17,10,2414.289,2288.693,2239.206,2452.452,2317.381,2362.699,2266.626,2256.527
01/14/17,11,2413.236,2279.32,2229.399,2440.438,2304.629,2357.991,2265.738,2247.513
01/14/17,12,2411.353,2274.962,2213.544,2423.765,2292.019,2354.004,2266.17,2234.226
01/14/17,13,2411.888,2274.216,2206.598,2412.879,2288.504,2351.021,2271.412,2229.846
01/14/17,14,2406.565,2265.997,2203.137,2401.169,2281.389,2345.027,2271.445,2225.426
01/14/17,15,2398.386,2258.311,2194.394,2388.797,2271.116,2335.937,2259.502,2216.287
01/14/17,16,2391.786,2260.754,2193.096,2385.069,2275.32,2339.101,2252.684,2213.78
01/14/17,17,2399.923,2267.238,2200.8,2404.987,2287.424,2368.211,2250.969,2216.39
01/14/17,18,2420.738,2278.648,2216.139,2431.576,2312.301,2392.692,2277.469,2239.201
01/14/17,19,2395.634,2259.226,2204.62,2414.915,2295.219,2377.448,2255.232,2224.686
01/14/17,20,2367.015,2238.802,2192.834,2399.512,2283.945,2352.449,2232.097,2205.614
01/14/17,21,2331.793,2201.846,2173.076,2372.977,2257.336,2322.435,2197.022,2178.113
01/14/17,22,2281.248,2156.844,2138.771,2331.408,2216.26,2274.727,2151.364,2139.242
01/14/17,23,2224.607,2111.319,2102.991,2287.244,2176.539,2219.663,2108.221,2101.496
01/15/17,0,2169.716,2057.179,2042.521,2188.886,2100.511,2139.308,2054.571,2037.449
01/15/17,1,2154.569,2040.053,2033.349,2180.105,2090.502,2121.297,2041.018,2027.189
01/15/17,2,2144.841,2030.366,2027.554,2179.212,2080.543,2111.5,2030.011,2021.029
01/15/17,3,2130.517,2023.191,2021.309,2172.876,2070.257,2103.677,2019.429,2015.351
01/15/17,4,2138.355,2028.767,2024.968,2179.911,2075.223,2105.05,2016.807,2018.46
01/15/17,5,2153.197,2051.146,2035.124,2194.525,2085.482,2117.187,2031.169,2028.44
01/15/17,6,2184.629,2076.014,2053.148,2236.391,2116.241,2149.312,2056.835,2051.876
01/15/17,7,2188.485,2079.777,2055.453,2250.305,2133.383,2175.333,2063.104,2058.419
01/15/17,8,2186.064,2095.976,2056.183,2242.652,2127.072,2168.727,2065.914,2057.374
01/15/17,9,2205.796,2101.257,2064.656,2238.508,2126.303,2173.069,2083.398,2059.952
01/15/17,10,2234.857,2121.793,2076.567,2244.614,2136.953,2192.142,2107.015,2069.947
01/15/17,11,2253.391,2129.504,2083.536,2251.827,2141.915,2212.447,2127.171,2081.791
01/15/17,12,2268.129,2142.64,2086.427,2257.949,2147.934,2230.65,2145.078,2088.133
01/15/17,13,2279.436,2149.296,2086.666,2264.796,2153.011,2242.111,2153.928,2092.795
01/15/17,14,2285.539,2152.12,2091.092,2265.51,2155.947,2252.596,2162.929,2095.424
01/15/17,15,2293.303,2157.615,2098,2274.388,2161.433,2260.95,2168.892,2102.381
01/15/17,16,2309.911,2180.159,2117.53,2292.477,2186.67,2285.968,2183.196,2117.941
01/15/17,17,2326.049,2194.485,2129.804,2311.941,2206.668,2303.574,2184.25,2121.335
01/15/17,18,2342.943,2195.896,2138.779,2327.979,2219.315,2322.982,2203.228,2141.543
01/15/17,19,2318.461,2173.761,2128.199,2309.143,2199.129,2302.661,2179.776,2129.26
01/15/17,20,2297.881,2162.568,2120.92,2295.25,2193.591,2279.779,2159.834,2115.899
01/15/17,21,2285.004,2152.893,2118.556,2281.777,2191.817,2266.157,2147.196,2112.976
01/15/17,22,2262.675,2135.401,2111.466,2260.006,2174.666,2243.522,2128.95,2106.363
01/15/17,23,2237.627,2123.497,2110.306,2246.667,2165.606,2225.916,2121.745,2106.297
01/16/17,0,2322.014,2215.704,2195.532,2345.063,2250.687,2300.988,2205.294,2185.679
01/16/17,1,2284.675,2174.528,2160.728,2311.674,2218.758,2263.919,2165.122,2150.944
01/16/17,2,2293.226,2180.101,2169.372,2320.932,2222.675,2269.154,2167.184,2160.763
01/16/17,3,2293.311,2184.581,2175.005,2327.171,2222.472,2271.674,2171.063,2165.381
01/16/17,4,2324.905,2215.724,2197.286,2356.443,2240.298,2294.615,2190.851,2191.725
01/16/17,5,2406.05,2293.799,2256.977,2429.167,2306.566,2365.379,2258.221,2252.783
01/16/17,6,2516.34,2390.303,2340.551,2563.277,2409.699,2488.918,2346.132,2341.66
01/16/17,7,2584.172,2456.013,2399.285,2646.055,2478.249,2563.739,2407.657,2403.885
01/16/17,8,2664.99,2559.841,2474.856,2730.656,2565.803,2641.982,2491.699,2489.463
01/16/17,9,2714.576,2591.741,2496.807,2751.822,2582.263,2664.884,2521.158,2508.933
01/16/17,10,2769.572,2630.042,2526.178,2785.122,2612.657,2702.473,2563.311,2543.642
01/16/17,11,2812.301,2663.917,2555.988,2819.53,2643.132,2739.435,2602.347,2575.27
01/16/17,12,2809.251,2654.384,2536.692,2806.023,2630.793,2727.323,2596.741,2562.017
01/16/17,13,2807.998,2650.544,2535.215,2806.616,2631.853,2726.099,2597.062,2562.458
01/16/17,14,2840.177,2675.676,2561.643,2831.887,2656.196,2759.827,2628.526,2589.644
01/16/17,15,2861.468,2692.052,2585.3,2847.318,2675.58,2785.687,2651.829,2612.407
01/16/17,16,2790.068,2631.449,2523.927,2777.142,2611.637,2721.913,2590.241,2551.973
01/16/17,17,2772.997,2608.688,2509.302,2753.369,2596.359,2710.949,2576.402,2529.185
01/16/17,18,2764.785,2593.716,2496.443,2744.774,2595.153,2701.512,2579.384,2527.553
01/16/17,19,2726.78,2565.709,2477.874,2713.163,2567.079,2674.636,2550.281,2503.706
01/16/17,20,2695.896,2539.478,2464.66,2686.741,2553.155,2650.667,2526.269,2482.329
01/16/17,21,2625.616,2475.546,2414.923,2625.016,2494.579,2586.644,2458.667,2426.409
01/16/17,22,2511.726,2374.245,2327.924,2522.339,2396.602,2477.207,2360.163,2332.17
01/16/17,23,2436.134,2309.294,2277.553,2454.864,2340.444,2404.49,2302.41,2281.13
01/17/17,0,2462.293,2340.976,2324.888,2476.443,2389.596,2424.197,2341.277,2323.603
01/17/17,1,2434.691,2313.843,2303.061,2454.189,2369.169,2394.631,2314.325,2299.857
01/17/17,2,2417.335,2295.579,2285.488,2436.92,2349.227,2371.319,2293.889,2282.454
01/17/17,3,2398.653,2281.627,2273.987,2425.376,2333.173,2357.835,2279.324,2269.995
01/17/17,4,2421.215,2304.608,2290.067,2447.649,2347.372,2377.081,2291.899,2287.766
01/17/17,5,2497.832,2380.596,2350.2,2521.456,2416.784,2448.845,2360.416,2346.467
01/17/17,6,2607.742,2479.934,2438.742,2658.593,2525.864,2574.044,2452.653,2440.369
01/17/17,7,2701.448,2573.51,2526.685,2774.828,2622.172,2679.581,2538.738,2536.269
01/17/17,8,2764.051,2660.005,2590.611,2840.496,2692.613,2748.012,2606.055,2614.278
01/17/17,9,2807.662,2693.609,2622.428,2867.609,2715.21,2780.494,2643.875,2642.736
01/17/17,10,2835.551,2714,2636.694,2883.299,2726.374,2802.647,2669.315,2660.215
01/17/17,11,2841.373,2716.096,2638.37,2885.469,2725.709,2806.36,2681.327,2661.203
01/17/17,12,2841.487,2718.933,2634.552,2884.721,2728.682,2806.404,2693.002,2661.822
01/17/17,13,2847.615,2731.457,2641.464,2894.331,2738.45,2815.546,2706.738,2670.701
01/17/17,14,2844.51,2731.686,2643.51,2892.639,2739.449,2819.501,2714.174,2669.999
01/17/17,15,2825.056,2710.555,2627.638,2870.516,2723.308,2799.924,2698.135,2654.552
01/17/17,16,2790.414,2684.737,2596.136,2838.734,2690.087,2770.069,2666.157,2624.632
01/17/17,17,2760.648,2639.428,2556.584,2793.59,2646.611,2732.797,2619.534,2577.183
01/17/17,18,2752.508,2619.507,2539.813,2776.319,2637.447,2720.978,2610.796,2566.234
01/17/17,19,2716.473,2592.878,2520.148,2743.411,2607.811,2695.524,2580.469,2541.235
01/17/17,20,2681.643,2558.007,2494.885,2707.484,2586.218,2663.804,2544.838,2510.143
01/17/17,21,2628.912,2508.491,2457.912,2660.738,2543.606,2616.064,2492.7,2469.806
01/17/17,22,2565.363,2452.093,2411.485,2601.674,2487.992,2551.788,2434.173,2420.671
01/17/17,23,2494.719,2391.328,2364.429,2538.78,2435.717,2488.8,2380.808,2373.52
01/18/17,0,2448.711,2344.211,2326.362,2480.59,2390.063,2427.709,2332.95,2324.698
01/18/17,1,2421.07,2318.004,2303.386,2458.394,2370.193,2402.035,2305.438,2301.342
01/18/17,2,2402.473,2301.311,2286.49,2441.105,2349.691,2381.694,2283.686,2284.048
01/18/17,3,2384.258,2287.56,2274.64,2429.22,2331.869,2368.715,2268.282,2271.42
01/18/17,4,2406.268,2311.149,2290.56,2450.098,2346.141,2387.346,2280.757,2289.929
01/18/17,5,2484.206,2386.906,2348.697,2522.183,2413.735,2460.146,2348.133,2348.381
01/18/17,6,2596.069,2485.834,2435.871,2658.808,2522.574,2588.524,2436.193,2441.27
01/18/17,7,2688.58,2579.34,2524.088,2777.411,2621.584,2688.642,2521.822,2536.3
01/18/17,8,2750.415,2665.379,2586.762,2844.662,2690.439,2748.731,2584.422,2611.66
01/18/17,9,2796.432,2697.534,2615.957,2868.42,2712,2778.1,2614.439,2639.138
01/18/17,10,2823.663,2717.675,2628.002,2882.231,2723.994,2797.259,2630.968,2655.787
01/18/17,11,2830.406,2719.309,2629.334,2881.927,2724.213,2799.914,2636.261,2656.471
01/18/17,12,2838.662,2722.466,2626.699,2879.945,2725.94,2801.333,2642.888,2657.263
01/18/17,13,2848.515,2734.663,2636.589,2888.05,2735.023,2811.471,2651.831,2666.089
01/18/17,14,2852.533,2734.234,2639.173,2886.38,2734.226,2817.396,2657.036,2667.053
01/18/17,15,2837.274,2714.039,2623.209,2863.279,2718.52,2798.109,2637.994,2651.941
01/18/17,16,2801.787,2688.186,2592.4,2829.962,2687.091,2765.553,2607.927,2621.977
01/18/17,17,2759.195,2641.829,2548.263,2784.554,2644.584,2725.517,2570.015,2571.673
01/18/17,18,2742.369,2621.105,2527.979,2768.258,2634.11,2719.788,2567.452,2560.727
01/18/17,19,2707.272,2593.435,2509.119,2736.452,2604.262,2693.383,2542.429,2535.91
01/18/17,20,2669.191,2557.984,2483.282,2701.719,2582.852,2659.667,2512.627,2504.419
01/18/17,21,2613.399,2508.756,2446.679,2655.599,2541.428,2612.245,2466.048,2464.727
01/18/17,22,2544.652,2451.969,2403.237,2596.015,2486.04,2547.511,2410.173,2415.721
01/18/17,23,2473.226,2391.668,2356.534,2534.621,2433.413,2484.81,2357.936,2368.403
01/19/17,0,2434.155,2345.476,2320.868,2487.327,2385.389,2431.852,2323.128,2321.888
01/19/17,1,2407.28,2319.135,2298,2464.542,2364.409,2407.061,2296.991,2298.452
01/19/17,2,2389.431,2302.986,2280.171,2446.802,2344.702,2387.51,2275.934,2281.149
01/19/17,3,2371.372,2289.193,2268.912,2434.691,2327.496,2373.835,2259.95,2268.739
01/19/17,4,2392.637,2312.719,2285.127,2454.916,2340.392,2391.605,2273.355,2287.894
01/19/17,5,2470.634,2388.67,2343.971,2528.071,2408.178,2465.314,2340.396,2347.148
01/19/17,6,2582.103,2487.903,2430.766,2665.811,2517.665,2595.661,2429.824,2439.135
01/19/17,7,2672.834,2581.626,2518.368,2778.839,2613.68,2694.801,2518.247,2531.252
01/19/17,8,2728.018,2667.608,2580.108,2842.045,2683.058,2751.395,2576.154,2604.091
01/19/17,9,2770.352,2699.487,2610.325,2869.089,2705.359,2780.341,2603.239,2631.967
01/19/17,10,2792.981,2719.639,2625.223,2887.012,2718.057,2800.23,2621.802,2649.908
01/19/17,11,2797.387,2721.557,2629.009,2891.467,2719.971,2803.789,2630.197,2653.352
01/19/17,12,2806.972,2725.36,2628.853,2895.153,2722.569,2807.109,2639.344,2656.301
01/19/17,13,2817.026,2737.799,2638.453,2908.04,2733.047,2819.825,2652.475,2667.129
01/19/17,14,2823.089,2736.741,2641.762,2909.546,2733.901,2829.82,2661.19,2670.527
01/19/17,15,2809.77,2716.233,2627.324,2887.026,2716.806,2810.446,2647.2,2656.066
01/19/17,16,2777.87,2690.199,2596.038,2845.379,2683.934,2775.343,2619.715,2625.901
01/19/17,17,2744.98,2643.215,2553.206,2790.686,2637.484,2731.051,2578.48,2573.727
01/19/17,18,2735.006,2622.884,2533.747,2775.547,2627.742,2728.583,2571.552,2560.568
01/19/17,19,2702.704,2594.664,2512.833,2742.497,2597.79,2700.758,2545.577,2535.191
01/19/17,20,2665.681,2558.844,2485.764,2706.394,2574.492,2663.869,2514.261,2502.824
01/19/17,21,2612.775,2509.234,2448.979,2658.035,2532.752,2615.232,2465.432,2461.684
01/19/17,22,2545.419,2452.268,2403.977,2595.178,2476.509,2549.032,2410.167,2410.872
01/19/17,23,2474.112,2391.607,2357.397,2532.333,2423.565,2486.122,2358.666,2362.485
01/20/17,0,2456.866,2364.368,2340.374,2512.942,2409.762,2442.845,2346.206,2346.752
01/20/17,1,2432.904,2338.98,2317.81,2490.191,2389.123,2414.3,2322.409,2322.728
01/20/17,2,2408.756,2313.617,2295.039,2465.357,2361.829,2390.23,2296.524,2298.681
01/20/17,3,2389.388,2298.693,2280.357,2449.277,2343.413,2376.061,2278.337,2282.965
01/20/17,4,2407.753,2320.447,2292.3,2465.813,2352.403,2386.405,2286.688,2296.625
01/20/17,5,2490.23,2399.011,2352.233,2542.467,2423.081,2459.937,2358.11,2358.599
01/20/17,6,2607.085,2500.154,2445.032,2683.179,2533.979,2594.419,2453.991,2455.706
01/20/17,7,2691.8,2586.64,2527.211,2785.547,2620.435,2691.312,2540.603,2543.818
01/20/17,8,2751.598,2666.591,2583.386,2839.622,2685.095,2746.243,2594.974,2609.442
01/20/17,9,2802.183,2702.86,2610.498,2871.055,2708.13,2770.557,2622.66,2637.301
01/20/17,10,2847.556,2735.577,2636.661,2901.699,2733.445,2797.902,2654.821,2663.364
01/20/17,11,2852.89,2739.971,2633.055,2906.104,2731.714,2801.774,2661.209,2662.141
01/20/17,12,2864.124,2746.657,2632.95,2913.263,2734.394,2809.527,2669.198,2666.932
01/20/17,13,2867.727,2745.155,2634.175,2917.98,2736.475,2816.542,2671.102,2667.447
01/20/17,14,2855.155,2729.814,2624.649,2903.09,2722.962,2813.665,2661.785,2653.924
01/20/17,15,2831.994,2702.325,2602.719,2873.841,2696.916,2795.248,2641.307,2632.607
01/20/17,16,2796.584,2673.84,2571.962,2826.718,2666.442,2766.037,2612.85,2602.433
01/20/17,17,2756.503,2624.847,2529.25,2771.253,2623.296,2722.052,2573.453,2553.437
01/20/17,18,2727.623,2585.495,2493.716,2745.336,2600.027,2694.127,2551.941,2527.441
01/20/17,19,2683.137,2546.037,2467.062,2701.968,2559.831,2655.736,2517.677,2494.048
01/20/17,20,2646.738,2516.569,2444.947,2668.025,2538.277,2624.873,2489.086,2464.947
01/20/17,21,2594.939,2470.481,2412.611,2625.831,2498.298,2576.754,2442.128,2427.652
01/20/17,22,2522.528,2406.183,2362.377,2557.81,2439.225,2501.269,2381.447,2368.343
01/20/17,23,2430.553,2328.168,2294.307,2473.636,2365.651,2417.814,2306.886,2298.468
01/21/17,0,2315.383,2199.59,2180.738,2346.666,2245.467,2293.195,2190.991,2184.064
01/21/17,1,2287.553,2169.628,2159.344,2323.244,2219.523,2263.979,2163.77,2157.788
01/21/17,2,2265.627,2151.498,2141.819,2304.424,2199.358,2242.562,2141.482,2138.276
01/21/17,3,2239.111,2130.696,2121.278,2285.658,2178.792,2221.765,2116.827,2118.053
01/21/17,4,2233.295,2125.915,2113.918,2280.517,2171.864,2211.047,2103.746,2109.504
01/21/17,5,2260.313,2162.294,2132.216,2308.271,2195.201,2234.972,2128.355,2129.027
01/21/17,6,2310.603,2199.69,2164.566,2364.562,2239.404,2292.397,2167.721,2166.261
01/21/17,7,2333.373,2217.282,2181.837,2390.572,2262.617,2322.482,2183.84,2185.633
01/21/17,8,2364.971,2254.881,2205.798,2394.337,2280.952,2342.444,2214.997,2214.432
01/21/17,9,2393.383,2266.76,2217.97,2408.98,2290.782,2362.135,2234.63,2228.118
01/21/17,10,2416.331,2280.026,2221.436,2417.262,2293.731,2373.432,2252.517,2234.97
01/21/17,11,2418.623,2272.68,2212.223,2415.566,2285.207,2371.338,2261.963,2231.71
01/21/17,12,2419.586,2269.698,2201.331,2409.853,2275.343,2374.849,2271.966,2224.028
01/21/17,13,2423.636,2269.594,2199.431,2408.15,2276.953,2378.799,2287.188,2223.126
01/21/17,14,2418.825,2262.659,2197.69,2404.343,2274.477,2385.281,2298.631,2219.188
01/21/17,15,2410.59,2255.051,2189.249,2389.541,2265.564,2377.528,2296.1,2211.187
01/21/17,16,2401.742,2258.512,2186.219,2376.64,2265.918,2378.873,2292.365,2206.436
01/21/17,17,2404.31,2265.142,2191.875,2384.918,2270.532,2383.401,2283.208,2203.51
01/21/17,18,2428.703,2276.366,2203.572,2415.722,2295.453,2414.467,2300.786,2226.078
01/21/17,19,2403.2,2258.513,2192.97,2399.07,2277.678,2392.801,2269.408,2211.995
01/21/17,20,2372.994,2237.811,2178.907,2377.873,2262.776,2363.812,2241.533,2190.073
01/21/17,21,2337.125,2200.826,2159.05,2351.272,2234.369,2329.487,2201.035,2163.801
01/21/17,22,2284.706,2155.091,2125.265,2305.622,2191.328,2275.439,2150.402,2123.711
01/21/17,23,2226.466,2109.792,2090.189,2259.624,2149.002,2225.834,2102.536,2086.689
01/22/17,0,2156.04,2045.84,2029.289,2179.908,2082.517,2140.221,2035.52,2027.13
01/22/17,1,2141.088,2026.217,2020.43,2169.504,2069.978,2122.724,2021.075,2016.076
01/22/17,2,2131.175,2017.859,2015.576,2165.418,2059.581,2112.279,2009.747,2009.472
01/22/17,3,2116.161,2011.069,2009.125,2159.069,2050.926,2105.595,1998.063,2001.761
01/22/17,4,2123.47,2019.784,2013.084,2166.829,2055.02,2107.439,1996.171,2004.564
01/22/17,5,2139.003,2039.754,2022.868,2183.769,2068.022,2119.742,2008.21,2013.267
01/22/17,6,2169.531,2064.683,2041.555,2224.865,2100.112,2152.043,2029.449,2037.632
01/22/17,7,2170.198,2070.288,2044.097,2233.973,2112.763,2181.048,2032.32,2046.532
01/22/17,8,2165.829,2087.472,2044.485,2220.339,2110.399,2175.754,2033.408,2048.733
01/22/17,9,2181.683,2096.405,2051.56,2224.985,2112.973,2178.864,2048.808,2052.196
01/22/17,10,2204.537,2110.772,2063.347,2239.472,2124.576,2196.528,2072.178,2066.699
01/22/17,11,2220.226,2122.579,2071.563,2252.259,2131.345,2213.254,2094.088,2078.077
01/22/17,12,2232.918,2131.584,2078.456,2263.42,2139.048,2228.46,2113.986,2085.724
01/22/17,13,2242.109,2137.817,2082.321,2273.365,2146.569,2236,2125.369,2091.457
01/22/17,14,2248.206,2143.437,2089.063,2278.127,2152.084,2242.085,2136.687,2096.928
01/22/17,15,2254.184,2148.041,2095.233,2282.532,2158.171,2246.512,2147.572,2103.317
01/22/17,16,2270.325,2172.152,2113.167,2293.008,2179.56,2270.145,2162.02,2119.874
01/22/17,17,2286.126,2186.314,2121.694,2307.508,2194.246,2290.543,2162.348,2124.485
01/22/17,18,2309.764,2185.911,2127.93,2335,2211.967,2311.927,2179.974,2138.117
01/22/17,19,2288.478,2164.861,2119.578,2317.022,2195.194,2294.454,2162.048,2126.274
01/22/17,20,2270.476,2153.926,2112.397,2302.311,2187.352,2272.172,2142.346,2114.684
01/22/17,21,2259.607,2146.806,2108.9,2289.487,2182.663,2259.789,2132.216,2108.645
01/22/17,22,2238.87,2131.906,2102.267,2268.366,2165.008,2238.326,2115.807,2100.036
01/22/17,23,2217.737,2121.002,2101.149,2256.753,2156.898,2221.326,2109.085,2097.254
01/23/17,0,2251.987,2163.954,2150.356,2297.039,2202.494,2252.342,2146.38,2145.932
01/23/17,1,2240.814,2151.057,2143.345,2291.551,2197.302,2244.239,2132.048,2137.665
01/23/17,2,2237.399,2150.526,2144.506,2292.927,2195.12,2241.827,2124.95,2137.696
01/23/17,3,2231.838,2149.968,2144.861,2296.939,2192.778,2240.313,2121.697,2137.571
01/23/17,4,2277.179,2199.459,2181.091,2343.962,2225.839,2276.221,2154.611,2178.786
01/23/17,5,2369.74,2286.533,2249.623,2426.906,2304.348,2356.983,2229.477,2249.833
01/23/17,6,2505.562,2412.275,2363.605,2590.474,2439.606,2514.964,2343.383,2369.192
01/23/17,7,2611.717,2525.504,2474.193,2720.293,2553.62,2628.909,2447.327,2482.339
01/23/17,8,2691.565,2628.976,2553.913,2803.404,2647.527,2699.222,2525.402,2570.527
01/23/17,9,2747.14,2672.166,2591.176,2841.293,2682.995,2736.261,2566.672,2606.698
